team,player,Nation,Pos,Age,Born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,League,Season
,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,,
Hertha BSC,Vladimír Darida,CZE,MF,26,1990,18.2,0,25,8,32.0,1.38,0.44,0.00,0.00,23.0,0,0,0,1.0,1.0,0.04,-1.0,-1.0,Bundesliga,2017-2018
Hoffenheim,Andrej Kramarić,CRO,"FW,MF",26,1991,24.8,13,81,33,40.7,3.27,1.33,0.14,0.33,19.9,8,2,2,9.6,8.1,0.11,+3.4,+2.9,Bundesliga,2017-2018
Hoffenheim,Benjamin Hübner,GER,DF,28,1989,25.7,3,23,6,26.1,0.89,0.23,0.13,0.50,11.6,0,0,0,1.8,1.8,0.08,+1.2,+1.2,Bundesliga,2017-2018
Hoffenheim,Dennis Geiger,GER,MF,19,1998,17.6,2,21,4,19.0,1.19,0.23,0.10,0.50,21.7,0,0,0,1.9,1.9,0.09,+0.1,+0.1,Bundesliga,2017-2018
Hoffenheim,Ermin Bičakčić,BIH,DF,27,1990,6.1,0,2,2,100.0,0.33,0.33,0.00,0.00,17.1,0,0,0,0.5,0.5,0.24,-0.5,-0.5,Bundesliga,2017-2018
Hoffenheim,Eugen Polanski,POL,MF,31,1986,2.9,0,4,0,0.0,1.38,0.00,0.00,,21.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Bundesliga,2017-2018
Hoffenheim,Felix Passlack,GER,"FW,DF",19,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Hoffenheim,Florian Grillitsch,AUT,MF,21,1995,21.0,1,18,6,33.3,0.86,0.29,0.06,0.17,23.7,0,0,0,1.2,1.2,0.06,-0.2,-0.2,Bundesliga,2017-2018
Hoffenheim,Håvard Nordtveit,NOR,DF,27,1990,10.8,0,6,4,66.7,0.56,0.37,0.00,0.00,19.5,1,0,0,0.4,0.4,0.07,-0.4,-0.4,Bundesliga,2017-2018
Hoffenheim,Jeremy Toljan,GER,"DF,FW",22,1994,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Hoffenheim,Kerem Demirbay,GER,MF,24,1993,13.5,2,22,3,13.6,1.64,0.22,0.05,0.33,27.9,3,1,1,2.2,1.4,0.06,-0.2,-0.4,Bundesliga,2017-2018
Hoffenheim,Kevin Akpoguma,NGA,DF,22,1995,18.8,0,5,2,40.0,0.27,0.11,0.00,0.00,20.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Bundesliga,2017-2018
Hoffenheim,Kevin Vogt,GER,DF,25,1991,31.0,0,4,0,0.0,0.13,0.00,0.00,,14.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Bundesliga,2017-2018
Hoffenheim,Lukas Rupp,GER,"MF,FW",26,1991,12.9,3,16,7,43.8,1.24,0.54,0.19,0.43,16.7,0,0,0,2.4,2.4,0.15,+0.6,+0.6,Bundesliga,2017-2018
Hoffenheim,Mark Uth,GER,FW,25,1991,24.2,14,54,21,38.9,2.23,0.87,0.26,0.67,14.2,0,0,0,9.3,9.1,0.17,+4.7,+4.9,Bundesliga,2017-2018
Hoffenheim,Nadiem Amiri,GER,MF,20,1996,19.4,2,44,16,36.4,2.27,0.83,0.05,0.13,20.7,1,0,0,2.9,2.9,0.07,-0.9,-0.9,Bundesliga,2017-2018
Hoffenheim,Nico Schulz,GER,"FW,MF",24,1993,19.8,1,17,7,41.2,0.86,0.35,0.06,0.14,19.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4,Bundesliga,2017-2018
Hoffenheim,Oliver Baumann,GER,GK,27,1990,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Hoffenheim,Pavel Kadeřábek,CZE,"FW,DF",25,1992,24.4,2,23,6,26.1,0.94,0.25,0.09,0.33,13.5,0,0,0,2.7,2.7,0.13,-0.7,-0.7,Bundesliga,2017-2018
Hoffenheim,Philipp Ochs,GER,"FW,DF",20,1997,0.8,0,4,2,50.0,4.93,2.47,0.00,0.00,14.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Bundesliga,2017-2018
Hoffenheim,Robert Žulj,AUT,"MF,FW",25,1992,2.3,0,6,0,0.0,2.60,0.00,0.00,,15.5,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Bundesliga,2017-2018
Hoffenheim,Robin Hack,GER,"FW,MF",18,1998,0.8,1,2,1,50.0,2.61,1.30,0.50,1.00,15.1,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Bundesliga,2017-2018
Hoffenheim,Sandro Wagner,GER,FW,29,1987,9.7,4,25,11,44.0,2.59,1.14,0.12,0.27,16.0,0,1,1,3.4,2.6,0.11,+0.6,+0.4,Bundesliga,2017-2018
Hoffenheim,Serge Gnabry,GER,FW,22,1995,16.7,10,48,22,45.8,2.87,1.31,0.21,0.45,18.1,0,0,1,5.9,5.1,0.11,+4.1,+4.9,Bundesliga,2017-2018
Hoffenheim,Stefan Posch,AUT,DF,20,1997,8.4,0,3,2,66.7,0.36,0.24,0.00,0.00,14.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Bundesliga,2017-2018
Hoffenheim,Steven Zuber,SUI,"FW,DF",25,1991,15.9,1,15,6,40.0,0.94,0.38,0.07,0.17,21.0,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Bundesliga,2017-2018
Hoffenheim,Ádám Szalai,HUN,FW,29,1987,10.0,5,27,11,40.7,2.71,1.10,0.19,0.45,12.6,0,0,0,3.4,3.4,0.13,+1.6,+1.6,Bundesliga,2017-2018
Köln,Anas Ouahim,GER,MF,19,1997,0.2,0,1,0,0.0,4.74,0.00,0.00,,11.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Bundesliga,2017-2018
Köln,Birk Risa,NOR,FW,19,1998,0.9,0,2,0,0.0,2.22,0.00,0.00,,7.7,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Bundesliga,2017-2018
Köln,Chris Führich,GER,MF,19,1998,1.1,0,1,0,0.0,0.95,0.00,0.00,,24.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Bundesliga,2017-2018
Köln,Christian Clemens,GER,"MF,FW",25,1991,7.2,1,17,4,23.5,2.37,0.56,0.06,0.25,21.7,1,0,0,1.5,1.5,0.09,-0.5,-0.5,Bundesliga,2017-2018
Köln,Claudio Pizarro,PER,"FW,MF",38,1978,6.4,1,16,4,25.0,2.49,0.62,0.06,0.25,14.7,0,0,0,1.9,1.9,0.12,-0.9,-0.9,Bundesliga,2017-2018
Köln,Dominic Maroh,SVN,DF,30,1987,10.2,0,4,1,25.0,0.39,0.10,0.00,0.00,18.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Bundesliga,2017-2018
Köln,Dominique Heintz,GER,DF,23,1993,31.0,1,8,3,37.5,0.26,0.10,0.13,0.33,20.0,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Bundesliga,2017-2018
Köln,Filip Kusić,SRB,"DF,MF",21,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Köln,Frederik Sørensen,DEN,DF,25,1992,22.2,2,15,4,26.7,0.67,0.18,0.13,0.50,12.3,0,0,0,2.7,2.7,0.18,-0.7,-0.7,Bundesliga,2017-2018
Köln,Jannes Horn,GER,DF,20,1997,9.2,0,2,0,0.0,0.22,0.00,0.00,,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Bundesliga,2017-2018
Köln,Jhon Córdoba,COL,FW,24,1993,10.6,0,34,7,20.6,3.20,0.66,0.00,0.00,14.0,0,0,0,4.0,4.0,0.12,-4.0,-4.0,Bundesliga,2017-2018
Köln,Jonas Hector,GER,"DF,MF",27,1990,19.5,2,16,5,31.3,0.82,0.26,0.13,0.40,15.7,0,0,0,1.1,1.1,0.07,+0.9,+0.9,Bundesliga,2017-2018
Köln,Jorge Meré,ESP,DF,20,1997,21.0,1,3,1,33.3,0.14,0.05,0.33,1.00,14.9,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Bundesliga,2017-2018
Köln,Konstantin Rausch,RUS,DF,27,1990,10.3,0,12,1,8.3,1.17,0.10,0.00,0.00,25.4,2,0,0,0.5,0.5,0.04,-0.5,-0.5,Bundesliga,2017-2018
Köln,Leonardo Bittencourt,GER,"MF,FW",23,1993,17.9,5,32,10,31.3,1.79,0.56,0.16,0.50,16.7,0,0,0,3.2,3.2,0.10,+1.8,+1.8,Bundesliga,2017-2018
Köln,Lukas Klünter,GER,"DF,FW",21,1996,14.8,1,17,6,35.3,1.15,0.40,0.06,0.17,18.3,0,0,0,2.1,2.1,0.13,-1.1,-1.1,Bundesliga,2017-2018
Köln,Marcel Risse,GER,"DF,MF",27,1989,13.0,1,18,5,27.8,1.39,0.38,0.06,0.20,26.8,6,0,0,0.8,0.8,0.05,+0.2,+0.2,Bundesliga,2017-2018
Köln,Marco Höger,GER,MF,27,1989,18.6,0,9,0,0.0,0.48,0.00,0.00,,20.3,0,0,0,1.0,1.0,0.11,-1.0,-1.0,Bundesliga,2017-2018
Köln,Matthias Lehmann,GER,MF,34,1983,16.8,0,12,3,25.0,0.71,0.18,0.00,0.00,31.2,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Bundesliga,2017-2018
Köln,Miloš Jojić,SRB,MF,25,1992,16.2,2,40,10,25.0,2.47,0.62,0.05,0.20,24.7,8,0,0,2.7,2.7,0.07,-0.7,-0.7,Bundesliga,2017-2018
Köln,Nikolas Nartey,DEN,MF,17,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Köln,Paweł Olkowski,POL,DF,27,1990,5.0,0,3,2,66.7,0.60,0.40,0.00,0.00,21.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Bundesliga,2017-2018
Köln,Salih Özcan,TUR,MF,19,1998,18.6,0,15,3,20.0,0.81,0.16,0.00,0.00,19.3,0,0,0,0.8,0.8,0.05,-0.8,-0.8,Bundesliga,2017-2018
Köln,Sehrou Guirassy,GUI,FW,21,1996,9.5,4,30,8,26.7,3.17,0.85,0.07,0.25,14.1,0,2,2,6.4,5.0,0.17,-2.4,-3.0,Bundesliga,2017-2018
Köln,Simon Terodde,GER,FW,29,1988,12.9,5,21,10,47.6,1.63,0.78,0.19,0.40,12.7,0,1,1,5.4,4.6,0.22,-0.4,-0.6,Bundesliga,2017-2018
Köln,Simon Zoller,GER,"MF,FW",26,1991,10.7,2,10,3,30.0,0.93,0.28,0.20,0.67,11.1,0,0,0,2.7,2.7,0.27,-0.7,-0.7,Bundesliga,2017-2018
Köln,Tim Handwerker,GER,"MF,DF",19,1998,4.4,0,8,4,50.0,1.82,0.91,0.00,0.00,27.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Bundesliga,2017-2018
Köln,Timo Horn,GER,GK,24,1993,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Köln,Vincent Koziello,FRA,MF,21,1995,8.8,1,3,2,66.7,0.34,0.23,0.33,0.50,20.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Bundesliga,2017-2018
Köln,Yann Aurel Bisseck,GER,"DF,MF",16,2000,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Köln,Yuya Osako,JPN,"FW,MF",27,1990,21.1,4,36,15,41.7,1.71,0.71,0.11,0.27,17.1,0,0,0,4.6,4.6,0.13,-0.6,-0.6,Bundesliga,2017-2018
Leverkusen,Admir Mehmedi,SUI,"DF,MF",26,1991,7.8,2,13,4,30.8,1.67,0.51,0.15,0.50,16.9,1,0,0,0.9,0.9,0.07,+1.1,+1.1,Bundesliga,2017-2018
Leverkusen,Aleksandar Dragović,AUT,DF,26,1991,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Leverkusen,André Ramalho,BRA,"DF,FW",25,1992,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Leverkusen,Benjamin Henrichs,GER,DF,20,1997,14.1,0,19,2,10.5,1.35,0.14,0.00,0.00,20.3,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Bundesliga,2017-2018
Leverkusen,Bernd Leno,GER,GK,25,1992,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Leverkusen,Charles Aránguiz,CHI,MF,28,1989,25.6,1,34,5,14.7,1.33,0.20,0.03,0.20,23.4,7,0,0,2.8,2.8,0.08,-1.8,-1.8,Bundesliga,2017-2018
Leverkusen,Dominik Kohr,GER,MF,23,1994,18.5,1,40,4,10.0,2.16,0.22,0.03,0.25,18.7,0,0,0,3.9,3.9,0.10,-2.9,-2.9,Bundesliga,2017-2018
Leverkusen,Joel Pohjanpalo,FIN,"MF,FW",22,1994,1.3,1,5,3,60.0,3.88,2.33,0.20,0.33,13.9,0,0,0,0.8,0.8,0.17,+0.2,+0.2,Bundesliga,2017-2018
Leverkusen,Jonathan Tah,GER,DF,21,1996,27.0,0,7,2,28.6,0.26,0.07,0.00,0.00,11.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Bundesliga,2017-2018
Leverkusen,Julian Baumgartlinger,AUT,"MF,DF",29,1988,15.5,1,11,4,36.4,0.71,0.26,0.09,0.25,17.4,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Bundesliga,2017-2018
Leverkusen,Julian Brandt,GER,"FW,MF",21,1996,25.8,9,43,22,51.2,1.66,0.85,0.21,0.41,17.2,1,0,0,5.2,5.2,0.12,+3.8,+3.8,Bundesliga,2017-2018
Leverkusen,Kai Havertz,GER,"MF,FW",18,1999,23.8,3,37,14,37.8,1.55,0.59,0.08,0.21,16.5,0,0,0,3.6,3.6,0.10,-0.6,-0.6,Bundesliga,2017-2018
Leverkusen,Karim Bellarabi,GER,"MF,FW",27,1990,12.7,1,43,16,37.2,3.38,1.26,0.02,0.06,21.1,0,0,0,2.9,2.9,0.07,-1.9,-1.9,Bundesliga,2017-2018
Leverkusen,Kevin Kampl,SVN,MF,26,1990,0.3,0,1,0,0.0,3.00,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Bundesliga,2017-2018
Leverkusen,Kevin Volland,GER,"FW,MF",25,1992,28.8,14,55,28,50.9,1.91,0.97,0.25,0.50,15.8,1,0,0,9.5,9.5,0.17,+4.5,+4.5,Bundesliga,2017-2018
Leverkusen,Lars Bender,GER,"DF,MF",28,1989,17.7,2,21,5,23.8,1.18,0.28,0.10,0.40,16.1,0,0,0,2.1,2.1,0.10,-0.1,-0.1,Bundesliga,2017-2018
Leverkusen,Leon Bailey,JAM,"FW,DF",19,1997,24.6,9,76,27,35.5,3.09,1.10,0.12,0.33,20.4,11,0,0,8.0,8.0,0.11,+1.0,+1.0,Bundesliga,2017-2018
Leverkusen,Lucas Alario,ARG,FW,24,1992,17.2,9,56,20,35.7,3.25,1.16,0.14,0.40,13.1,1,1,2,10.5,8.9,0.16,-1.5,-0.9,Bundesliga,2017-2018
Leverkusen,Panagiotis Retsos,GRE,DF,18,1998,19.1,1,11,2,18.2,0.58,0.10,0.09,0.50,13.9,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Bundesliga,2017-2018
Leverkusen,Ramazan Özcan,AUT,GK,33,1984,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Leverkusen,Stefan Kießling,GER,"DF,MF",33,1984,0.9,0,2,0,0.0,2.20,0.00,0.00,,9.2,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Bundesliga,2017-2018
Leverkusen,Sven Bender,GER,DF,28,1989,26.1,2,15,6,40.0,0.58,0.23,0.13,0.33,9.5,0,0,0,1.5,1.5,0.10,+0.5,+0.5,Bundesliga,2017-2018
Leverkusen,Tin Jedvaj,CRO,DF,21,1995,6.7,0,5,1,20.0,0.75,0.15,0.00,0.00,19.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Bundesliga,2017-2018
Leverkusen,Wendell,BRA,DF,24,1993,23.5,2,11,1,9.1,0.47,0.04,0.00,0.00,27.7,2,2,3,2.8,0.5,0.04,-0.8,-0.5,Bundesliga,2017-2018
M'Gladbach,Christoph Kramer,GER,MF,26,1991,23.9,3,12,4,33.3,0.50,0.17,0.25,0.75,16.3,1,0,0,1.7,1.7,0.14,+1.3,+1.3,Bundesliga,2017-2018
M'Gladbach,Denis Zakaria,SUI,MF,20,1996,25.5,2,20,4,20.0,0.78,0.16,0.10,0.50,25.9,0,0,0,1.5,1.5,0.07,+0.5,+0.5,Bundesliga,2017-2018
M'Gladbach,Fabian Johnson,USA,"MF,DF",29,1987,5.2,1,6,3,50.0,1.16,0.58,0.17,0.33,10.1,0,0,0,1.0,1.0,0.16,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Florian Mayer,GER,DF,19,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Ibrahima Traoré,GUI,MF,29,1988,2.2,0,8,3,37.5,3.58,1.34,0.00,0.00,21.9,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Bundesliga,2017-2018
M'Gladbach,Jannik Vestergaard,DEN,DF,24,1992,32.0,3,24,6,25.0,0.75,0.19,0.13,0.50,12.3,2,0,0,1.9,1.9,0.08,+1.1,+1.1,Bundesliga,2017-2018
M'Gladbach,Jonas Hofmann,GER,"MF,FW",25,1992,11.5,0,20,5,25.0,1.74,0.44,0.00,0.00,17.8,0,0,0,2.1,2.1,0.10,-2.1,-2.1,Bundesliga,2017-2018
M'Gladbach,Josip Drmić,SUI,"FW,MF",24,1992,5.2,4,17,5,29.4,3.28,0.96,0.24,0.80,13.2,0,0,0,2.5,2.5,0.15,+1.5,+1.5,Bundesliga,2017-2018
M'Gladbach,Julio Villalba,PAR,DF,18,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Lars Stindl,GER,"FW,MF",28,1988,30.3,6,71,25,35.2,2.34,0.83,0.08,0.24,18.9,0,0,0,6.3,6.3,0.09,-0.3,-0.3,Bundesliga,2017-2018
M'Gladbach,László Bénes,SVK,MF,19,1997,0.4,0,1,0,0.0,2.37,0.00,0.00,,32.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Mandela Egbo,ENG,"DF,MF",19,1997,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Marcel Benger,GER,MF,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Matthias Ginter,GER,DF,23,1994,34.0,5,29,11,37.9,0.85,0.32,0.17,0.45,12.9,0,0,0,3.8,3.8,0.13,+1.2,+1.2,Bundesliga,2017-2018
M'Gladbach,Mickaël Cuisance,FRA,"MF,FW",17,1999,13.4,0,25,5,20.0,1.86,0.37,0.00,0.00,24.6,4,0,0,1.9,1.9,0.08,-1.9,-1.9,Bundesliga,2017-2018
M'Gladbach,Nico Elvedi,SUI,DF,20,1996,32.4,2,15,7,46.7,0.46,0.22,0.13,0.29,11.2,0,0,0,1.6,1.6,0.10,+0.4,+0.4,Bundesliga,2017-2018
M'Gladbach,Oscar Wendt,SWE,DF,31,1985,27.3,1,18,5,27.8,0.66,0.18,0.06,0.20,17.7,1,0,0,1.6,1.6,0.09,-0.6,-0.6,Bundesliga,2017-2018
M'Gladbach,Patrick Herrmann,GER,"MF,FW",26,1991,12.5,0,20,7,35.0,1.60,0.56,0.00,0.00,15.5,0,0,0,1.9,1.9,0.10,-1.9,-1.9,Bundesliga,2017-2018
M'Gladbach,Raffael,BRA,FW,32,1985,23.0,9,51,17,33.3,2.22,0.74,0.16,0.47,17.9,2,1,1,6.7,5.9,0.12,+2.3,+2.1,Bundesliga,2017-2018
M'Gladbach,Raúl Bobadilla,PAR,"FW,MF",30,1987,5.0,0,15,7,46.7,3.01,1.40,0.00,0.00,18.1,0,0,0,1.9,1.9,0.13,-1.9,-1.9,Bundesliga,2017-2018
M'Gladbach,Reece Oxford,ENG,"DF,MF",18,1998,5.1,0,3,1,33.3,0.58,0.19,0.00,0.00,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Bundesliga,2017-2018
M'Gladbach,Thorgan Hazard,BEL,"MF,FW",24,1993,32.7,10,81,28,34.6,2.48,0.86,0.06,0.18,17.9,2,5,6,14.0,9.3,0.11,-4.0,-4.3,Bundesliga,2017-2018
M'Gladbach,Tobias Sippel,GER,GK,29,1988,4.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Tobias Strobl,GER,MF,27,1990,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
M'Gladbach,Tony Jantschke,GER,DF,27,1990,8.1,0,1,0,0.0,0.12,0.00,0.00,,8.6,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Bundesliga,2017-2018
M'Gladbach,Vincenzo Grifo,ITA,"MF,FW",24,1993,8.7,0,12,6,50.0,1.37,0.69,0.00,0.00,20.8,2,0,0,0.8,0.8,0.06,-0.8,-0.8,Bundesliga,2017-2018
M'Gladbach,Yann Sommer,SUI,GK,28,1988,29.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Mainz 05,Abdou Diallo,SEN,DF,21,1996,26.8,2,13,3,23.1,0.48,0.11,0.15,0.67,8.1,0,0,0,2.3,2.3,0.18,-0.3,-0.3,Bundesliga,2017-2018
Mainz 05,Alexander Hack,GER,DF,23,1993,14.3,1,12,4,33.3,0.84,0.28,0.08,0.25,18.0,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Bundesliga,2017-2018
Mainz 05,Alexandru Maxim,ROU,MF,27,1990,10.6,2,27,5,18.5,2.54,0.47,0.07,0.40,24.1,1,0,0,1.5,1.5,0.05,+0.5,+0.5,Bundesliga,2017-2018
Mainz 05,Anthony Ujah,NGA,FW,26,1990,2.3,0,8,2,25.0,3.51,0.88,0.00,0.00,18.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Bundesliga,2017-2018
Mainz 05,Daniel Brosinski,GER,"DF,FW",29,1988,27.8,1,31,4,12.9,1.12,0.14,0.00,0.00,27.9,7,1,1,2.0,1.3,0.04,-1.0,-1.3,Bundesliga,2017-2018
Mainz 05,Danny Latza,GER,MF,27,1989,26.1,2,40,9,22.5,1.53,0.34,0.05,0.22,23.3,0,0,0,1.7,1.7,0.04,+0.3,+0.3,Bundesliga,2017-2018
Mainz 05,Emil Berggreen,DEN,FW,24,1993,7.4,4,13,8,61.5,1.75,1.08,0.31,0.50,13.1,0,0,0,2.0,2.0,0.15,+2.0,+2.0,Bundesliga,2017-2018
Mainz 05,Fabian Frei,SUI,MF,28,1989,8.9,1,9,4,44.4,1.01,0.45,0.11,0.25,22.1,0,0,0,0.6,0.6,0.06,+0.4,+0.4,Bundesliga,2017-2018
Mainz 05,Florian Müller,GER,GK,19,1997,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Mainz 05,Gerrit Holtmann,PHI,"FW,DF",22,1995,10.0,2,20,9,45.0,2.00,0.90,0.10,0.22,21.1,0,0,0,1.3,1.3,0.06,+0.7,+0.7,Bundesliga,2017-2018
Mainz 05,Giulio Donati,ITA,"DF,FW",27,1990,25.4,0,10,2,20.0,0.39,0.08,0.00,0.00,24.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Bundesliga,2017-2018
Mainz 05,Jairo Samperio,ESP,"MF,FW",24,1993,0.4,0,1,1,100.0,2.50,2.50,0.00,0.00,8.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Bundesliga,2017-2018
Mainz 05,Jean-Philippe Gbamin,CIV,"MF,DF",21,1995,28.8,1,27,12,44.4,0.94,0.42,0.04,0.08,32.6,7,0,0,1.2,1.2,0.05,-0.2,-0.2,Bundesliga,2017-2018
Mainz 05,Karim Onisiwo,AUT,"DF,FW",25,1992,2.8,0,2,1,50.0,0.70,0.35,0.00,0.00,20.4,0,0,0,0.3,0.3,0.17,-0.3,-0.3,Bundesliga,2017-2018
Mainz 05,Kenan Kodro,BIH,"FW,DF",23,1993,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,8.3,0,0,0,0.7,0.7,0.37,-0.7,-0.7,Bundesliga,2017-2018
Mainz 05,Leon Balogun,NGA,DF,29,1988,13.0,0,2,1,50.0,0.15,0.08,0.00,0.00,26.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Bundesliga,2017-2018
Mainz 05,Levin Öztunalı,GER,"FW,MF",21,1996,19.3,0,27,9,33.3,1.40,0.47,0.00,0.00,18.1,1,0,0,2.2,2.2,0.08,-2.2,-2.2,Bundesliga,2017-2018
Mainz 05,Nigel de Jong,NED,MF,32,1984,8.2,0,1,0,0.0,0.12,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Bundesliga,2017-2018
Mainz 05,Pablo de Blasis,ARG,"FW,MF",29,1988,18.4,5,26,10,38.5,1.42,0.54,0.08,0.20,22.8,1,3,3,3.7,1.4,0.05,+1.3,+0.6,Bundesliga,2017-2018
Mainz 05,René Adler,GER,GK,32,1985,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Mainz 05,Ridle Baku,GER,MF,19,1998,2.6,2,5,3,60.0,1.93,1.16,0.40,0.67,20.6,0,0,0,0.9,0.9,0.17,+1.1,+1.1,Bundesliga,2017-2018
Mainz 05,Robin Quaison,SWE,FW,23,1993,15.7,4,40,15,37.5,2.56,0.96,0.10,0.27,18.3,0,0,0,4.9,4.9,0.12,-0.9,-0.9,Bundesliga,2017-2018
Mainz 05,Robin Zentner,GER,GK,22,1994,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Bundesliga,2017-2018
Mainz 05,Stefan Bell,GER,DF,25,1991,24.2,1,12,6,50.0,0.50,0.25,0.08,0.17,14.4,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Bundesliga,2017-2018
Mainz 05,Suat Serdar,GER,MF,20,1997,18.9,2,39,13,33.3,2.06,0.69,0.05,0.15,23.4,0,0,0,1.7,1.7,0.04,+0.3,+0.3,Bundesliga,2017-2018
Mainz 05,Viktor Fischer,DEN,"FW,MF",23,1994,3.7,0,7,2,28.6,1.87,0.54,0.00,0.00,17.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Bundesliga,2017-2018
Mainz 05,Yoshinori Mutō,JPN,FW,25,1992,21.2,8,37,19,51.4,1.75,0.90,0.22,0.42,13.6,0,0,0,4.9,4.9,0.14,+3.1,+3.1,Bundesliga,2017-2018
