Name,Team,Age,Position,Minutes,Total Goals,Total Assists,Yellow cards,Red cards,Shots per game,Pass success percentage,Aerials won per game,Man of the match,Rating,League,Saison,Born,Start Application,Remplacement Application,Total goals,Key passes per game,Dribbles per game,Fouled per game,Offsides per game,Dispossessed per game,Bad control per game,Dribble
Francesco Bardi,Livorno,21,Goalkeeper,3150,0,0,4,0,0.0,43.9,0.3,1,6.55,SerieA,2013,1992,35,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Federico Marchetti,Lazio,30,Goalkeeper,1890,0,0,1,0,0.0,50.3,0.1,1,6.54,SerieA,2013,1983,21,0,0,0.0,0.1,0.1,0,0.0,0.0,0.0
Ivan Kelava,Udinese,26,Goalkeeper,900,0,0,2,0,0.0,51.0,0.2,0,6.41,SerieA,2013,1987,10,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Michael Agazzi,Cagliari,29,Goalkeeper,990,0,0,1,0,0.0,62.4,0.2,0,6.13,SerieA,2013,1984,11,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Keylor Navas,Levante,27,Goalkeeper,3250,0,0,3,1,0.0,43.3,0.7,4,7.24,LaLiga,2013,1986,37,0,0,0.1,0.0,0.4,0,0.0,0.0,0.0
Roberto Fernández,Granada,35,Goalkeeper,2880,0,0,5,0,0.0,58.2,0.4,2,7.04,LaLiga,2013,1978,32,0,0,0.2,0.0,0.1,0,0.0,0.2,0.0
Jaime,Real Valladolid,33,Goalkeeper,900,0,0,1,0,0.0,52.7,0.4,1,6.98,LaLiga,2013,1980,10,0,0,0.0,0.1,0.2,0,0.0,0.1,0.0
Víctor Valdés,Barcelona,32,Goalkeeper,2278,0,0,2,0,0.0,61.7,0.3,0,6.94,LaLiga,2013,1981,26,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Willy Caballero,Malaga,32,Goalkeeper,3420,0,0,3,0,0.0,62.1,0.4,2,6.94,LaLiga,2013,1981,38,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Esteban,Almeria,39,Goalkeeper,3420,0,0,2,0,0.0,52.0,0.5,2,6.93,LaLiga,2013,1974,38,0,0,0.1,0.1,0.2,0,0.0,0.0,0.0
Miguel Ángel Moyá,Getafe,29,Goalkeeper,2310,0,0,0,0,0.0,59.4,0.3,0,6.89,LaLiga,2013,1984,26,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Diego Alves,Valencia,29,Goalkeeper,2285,0,0,3,0,0.0,48.4,0.4,3,6.83,LaLiga,2013,1984,27,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Diego López,Real Madrid,32,Goalkeeper,3240,0,0,0,0,0.0,69.1,0.2,0,6.81,LaLiga,2013,1981,36,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Pinto,Barcelona,38,Goalkeeper,1236,0,0,1,0,0.0,71.4,0.4,0,6.76,LaLiga,2013,1975,13,1,0,0.0,0.1,0.0,0,0.0,0.0,0.0
Beto,Sevilla,15,Goalkeeper,2927,0,0,3,0,0.0,56.4,0.4,1,6.76,LaLiga,2013,1998,33,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Claudio Bravo,Real Sociedad,30,Goalkeeper,3330,0,0,3,0,0.0,56.4,0.5,1,6.74,LaLiga,2013,1983,37,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Gorka Iraizoz,Athletic Bilbao,32,Goalkeeper,2926,0,0,0,0,0.0,52.5,0.3,0,6.73,LaLiga,2013,1981,33,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Thibaut Courtois,Atletico Madrid,21,Goalkeeper,3330,0,0,3,0,0.0,55.0,0.3,0,6.73,LaLiga,2013,1992,37,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Manu Herrera,Elche,32,Goalkeeper,2623,0,0,4,0,0.0,46.2,0.5,1,6.71,LaLiga,2013,1981,29,1,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Yoel Rodríguez,Celta Vigo,25,Goalkeeper,3150,0,0,1,0,0.0,61.5,0.2,2,6.69,LaLiga,2013,1988,35,0,0,0.1,0.0,0.0,0,0.0,0.0,0.0
Andrés Fernández,Osasuna,27,Goalkeeper,3301,0,0,2,1,0.0,52.2,0.4,1,6.68,LaLiga,2013,1986,37,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Vicente Guaita,Valencia,26,Goalkeeper,1136,0,0,1,0,0.0,52.1,0.6,0,6.63,LaLiga,2013,1987,11,2,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Diego Mariño,Real Valladolid,24,Goalkeeper,2522,0,0,2,0,0.0,63.2,0.4,1,6.61,LaLiga,2013,1989,28,0,0,0.0,0.1,0.0,0,0.0,0.0,0.0
Kiko Casilla,Espanyol,27,Goalkeeper,3323,0,0,0,1,0.0,48.6,0.5,1,6.6,LaLiga,2013,1986,37,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Rubén Martínez,Rayo Vallecano,30,Goalkeeper,2997,0,0,2,1,0.0,63.5,0.7,2,6.59,LaLiga,2013,1983,34,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Sergio Asenjo,Villarreal,24,Goalkeeper,3105,0,0,0,0,0.0,46.4,0.3,1,6.57,LaLiga,2013,1989,35,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Antonio Adán,Real Betis,26,Goalkeeper,1524,0,0,1,0,0.0,46.8,0.8,0,6.56,LaLiga,2013,1987,17,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Guillermo Sara,Real Betis,26,Goalkeeper,1308,0,0,1,0,0.0,49.3,0.5,1,6.49,LaLiga,2013,1987,15,0,0,0.1,0.0,0.1,0,0.0,0.1,0.0
Toño,Elche,24,Goalkeeper,865,0,0,0,1,0.0,43.1,0.4,0,6.03,LaLiga,2013,1989,10,0,0,0.0,0.0,0.0,0,0.0,0.1,0.0
Alex McCarthy,Reading,23,Goalkeeper,1170,0,0,0,0,0.0,43.9,0.2,1,7.15,PremierLeague,2012,1989,13,0,0,0.0,0.0,0.0,0,0.0,0.1,0.0
Gerhard Tremmel,Swansea,34,Goalkeeper,1108,0,0,0,0,0.0,51.7,0.5,1,7.03,PremierLeague,2012,1978,12,2,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Simon Mignolet,Sunderland,24,Goalkeeper,3420,0,0,1,0,0.0,42.2,0.2,4,6.99,PremierLeague,2012,1988,38,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Jussi Jääskeläinen,West Ham,38,Goalkeeper,3420,0,0,2,0,0.0,52.2,0.0,5,6.91,PremierLeague,2012,1974,38,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Petr Cech,Chelsea,31,Goalkeeper,3196,0,0,2,0,0.0,57.1,0.1,0,6.91,PremierLeague,2012,1981,36,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Mark Schwarzer,Fulham,40,Goalkeeper,3240,0,0,0,0,0.0,51.3,0.3,0,6.9,PremierLeague,2012,1972,36,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
David de Gea,Manchester United,22,Goalkeeper,2520,0,0,0,0,0.0,54.8,0.2,1,6.86,PremierLeague,2012,1990,28,0,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Wojciech Szczesny,Arsenal,23,Goalkeeper,2250,0,0,1,0,0.0,63.3,0.2,0,6.83,PremierLeague,2012,1989,25,0,0,0.0,0.0,0.0,0,0.0,0.1,0.0
John Ruddy,Norwich,26,Goalkeeper,1342,0,0,0,0,0.0,32.3,0.3,1,6.8,PremierLeague,2012,1986,15,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Asmir Begovic,Stoke,26,Goalkeeper,3420,0,0,3,0,0.0,55.4,0.2,2,6.79,PremierLeague,2012,1986,38,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Ben Foster,West Bromwich Albion,29,Goalkeeper,2700,0,0,0,0,0.0,46.6,0.2,1,6.79,PremierLeague,2012,1983,30,0,0,0.1,0.0,0.1,0,0.0,0.1,0.0
Julio César,Queens Park Rangers,33,Goalkeeper,2101,0,1,0,0,0.0,43.3,0.2,2,6.78,PremierLeague,2012,1979,24,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Brad Guzan,Aston Villa,28,Goalkeeper,3240,0,0,2,0,0.0,50.6,0.3,0,6.76,PremierLeague,2012,1984,36,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Tim Howard,Everton,34,Goalkeeper,3240,0,0,0,0,0.0,57.1,0.3,0,6.73,PremierLeague,2012,1978,36,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Michel Vorm,Swansea,29,Goalkeeper,2312,0,0,1,0,0.0,59.8,0.3,0,6.69,PremierLeague,2012,1983,26,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Tim Krul,Newcastle United,24,Goalkeeper,2127,0,1,0,0,0.0,46.8,0.2,0,6.67,PremierLeague,2012,1988,24,0,0,0.1,0.0,0.0,0,0.0,0.0,0.0
José Reina,Liverpool,30,Goalkeeper,2790,0,0,1,0,0.0,71.3,0.2,0,6.67,PremierLeague,2012,1982,31,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Hugo Lloris,Tottenham,26,Goalkeeper,2430,0,0,0,0,0.0,50.4,0.3,0,6.64,PremierLeague,2012,1986,27,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Artur Boruc,Southampton,32,Goalkeeper,1756,0,0,1,0,0.0,55.4,0.1,2,6.61,PremierLeague,2012,1980,20,0,0,0.0,0.1,0.3,0,0.0,0.0,0.0
Joe Hart,Manchester City,25,Goalkeeper,3420,0,0,1,0,0.0,58.8,0.1,2,6.61,PremierLeague,2012,1987,38,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Adam Federici,Reading,28,Goalkeeper,1890,0,0,0,0,0.0,39.0,0.4,0,6.54,PremierLeague,2012,1984,21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Mark Bunn,Norwich,28,Goalkeeper,1854,0,0,2,1,0.0,37.7,0.0,0,6.41,PremierLeague,2012,1984,22,1,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Brad Friedel,Tottenham,42,Goalkeeper,990,0,0,0,0,0.0,51.6,0.0,0,6.39,PremierLeague,2012,1970,11,0,0,0.0,0.0,0.0,0,0.0,0.1,0.0
Robert Green,Queens Park Rangers,33,Goalkeeper,1321,0,0,0,0,0.0,35.5,0.1,0,6.35,PremierLeague,2012,1979,14,2,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Anders Lindegaard,Manchester United,29,Goalkeeper,900,0,0,0,0,0.0,72.0,0.0,0,6.27,PremierLeague,2012,1983,10,0,0,0.1,0.0,0.0,0,0.0,0.1,0.0
Ali Al Habsi,Wigan,31,Goalkeeper,2610,0,0,0,0,0.0,65.0,0.1,1,6.27,PremierLeague,2012,1981,29,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Jerome Prior,Bordeaux,20,Goalkeeper,1074,0,0,0,0,0.0,54.5,0.4,1,7.08,Ligue1,2015,1995,11,2,0,0.0,0.1,0.1,0,0.0,0.0,0.0
Ludovic Butelle,Angers,33,Goalkeeper,1710,0,0,0,0,0.0,54.7,0.3,0,6.92,Ligue1,2015,1982,19,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Matthieu Dreyer,Troyes,27,Goalkeeper,1350,0,0,0,0,0.0,60.3,0.1,1,6.91,Ligue1,2015,1988,15,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Paul Bernardoni,Troyes,19,Goalkeeper,1260,0,0,0,0,0.0,39.0,0.4,1,6.88,Ligue1,2015,1996,14,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Anthony Lopes,Lyon,25,Goalkeeper,3330,0,0,2,0,0.0,67.3,0.2,0,6.86,Ligue1,2015,1990,37,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Vincent Enyeama,Lille,33,Goalkeeper,3129,0,0,3,1,0.0,54.5,0.3,0,6.86,Ligue1,2015,1982,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Jonas Lössl,Guingamp,26,Goalkeeper,3330,0,0,0,0,0.0,53.4,0.2,2,6.83,Ligue1,2015,1989,37,0,0,0.0,0.1,0.1,0,0.0,0.0,0.0
Jean-Louis Leca,SC Bastia,30,Goalkeeper,2990,0,0,2,1,0.0,46.0,0.4,1,6.82,Ligue1,2015,1985,34,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Alexandre Letellier,Angers,25,Goalkeeper,1530,0,0,1,0,0.0,55.9,0.4,1,6.79,Ligue1,2015,1990,17,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Stéphane Ruffier,Saint-Etienne,29,Goalkeeper,3420,0,0,4,0,0.0,56.0,0.2,2,6.78,Ligue1,2015,1986,38,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Kevin Trapp,Paris Saint-Germain,25,Goalkeeper,3106,0,0,0,0,0.0,81.0,0.2,0,6.78,Ligue1,2015,1990,35,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Rémy Vercoutre,Caen,36,Goalkeeper,3420,0,0,2,0,0.0,52.6,0.2,1,6.78,Ligue1,2015,1979,38,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Danijel Subasic,Monaco,31,Goalkeeper,3240,0,0,3,0,0.0,54.0,0.1,1,6.78,Ligue1,2015,1984,36,0,0,0.0,0.1,0.1,0,0.0,0.1,0.0
Mouez Hassen,Nice,21,Goalkeeper,1075,0,0,0,1,0.0,47.4,0.5,0,6.77,Ligue1,2015,1994,12,2,0,0.0,0.1,0.4,0,0.0,0.0,0.0
Benjamin Lecomte,Lorient,25,Goalkeeper,3241,0,0,0,1,0.0,51.7,0.4,4,6.77,Ligue1,2015,1990,37,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Laurent Pionnier,Montpellier,34,Goalkeeper,2250,0,0,0,0,0.0,52.7,0.6,1,6.73,Ligue1,2015,1981,25,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Steve Mandanda,Marseille,31,Goalkeeper,3240,0,0,5,0,0.0,64.2,0.3,3,6.65,Ligue1,2015,1984,36,0,0,0.0,0.1,0.1,0,0.0,0.1,0.0
Yoan Cardinale,Nice,22,Goalkeeper,2306,0,0,3,0,0.0,60.6,0.4,1,6.65,Ligue1,2015,1993,25,1,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Rémy Riou,Nantes,28,Goalkeeper,2790,0,0,2,0,0.0,58.1,0.2,0,6.65,Ligue1,2015,1987,31,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Johny Placide,Reims,28,Goalkeeper,1617,0,0,0,0,0.0,51.9,0.6,1,6.63,Ligue1,2015,1987,17,2,0,0.1,0.0,0.2,0,0.0,0.1,0.0
Benoit Costil,Rennes,28,Goalkeeper,2790,0,0,0,0,0.0,56.3,0.2,0,6.62,Ligue1,2015,1987,31,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alban Lafont,Toulouse,16,Goalkeeper,2145,0,0,0,0,0.0,42.8,0.4,1,6.6,Ligue1,2015,1999,24,0,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Cédric Carrasso,Bordeaux,34,Goalkeeper,1716,0,0,0,0,0.0,55.7,0.1,0,6.48,Ligue1,2015,1981,20,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Johann Carrasso,Reims,28,Goalkeeper,900,0,0,2,0,0.0,47.3,0.5,0,6.44,Ligue1,2015,1987,10,0,0,0.1,0.0,0.3,0,0.0,0.0,0.0
Clément Maury,GFC Ajaccio,30,Goalkeeper,3060,0,1,1,0,0.0,54.9,0.2,1,6.4,Ligue1,2015,1985,34,0,0,0.1,0.0,0.1,0,0.0,0.1,0.0
Kossi Agassa,Reims,37,Goalkeeper,903,0,0,0,0,0.0,60.3,0.4,0,6.37,Ligue1,2015,1978,11,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Jonas Omlin,Montpellier,28,Goalkeeper,2589,0,0,0,1,0.0,74.6,0.4,2,6.93,Ligue1,2021,1993,29,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Predrag Rajkovic,Reims,26,Goalkeeper,3420,0,0,3,0,0.0,65.6,0.3,1,6.85,Ligue1,2021,1995,38,0,0,0.0,0.0,0.2,0,0.0,0.1,0.0
Walter Benítez,Nice,29,Goalkeeper,3330,0,0,2,0,0.0,71.0,0.4,3,6.79,Ligue1,2021,1992,37,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Keylor Navas,PSG,35,Goalkeeper,1858,0,0,0,1,0.0,89.9,0.1,0,6.78,Ligue1,2021,1986,21,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
Alban Lafont,Nantes,22,Goalkeeper,3420,0,0,3,0,0.0,56.2,0.6,1,6.77,Ligue1,2021,1999,38,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Anthony Lopes,Lyon,31,Goalkeeper,2984,0,0,1,1,0.0,81.0,0.2,2,6.74,Ligue1,2021,1990,34,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Marco Bizot,Brest,31,Goalkeeper,3420,0,1,1,0,0.0,64.7,0.1,2,6.63,Ligue1,2021,1990,38,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Matz Sels,Strasbourg,30,Goalkeeper,3330,0,0,1,0,0.1,68.1,0.3,0,6.62,Ligue1,2021,1991,37,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alexander Nübel,Monaco,25,Goalkeeper,3420,0,0,0,0,0.0,70.6,0.1,0,6.61,Ligue1,2021,1996,38,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Pau López,Marseille,27,Goalkeeper,2610,0,1,4,0,0.0,83.6,0.2,0,6.59,Ligue1,2021,1994,29,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Jean-Louis Leca,Lens,36,Goalkeeper,2315,0,0,3,1,0.0,70.9,0.2,0,6.59,Ligue1,2021,1985,27,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Ivo Grbic,Lille,26,Goalkeeper,1890,0,0,3,0,0.0,62.7,0.5,0,6.58,Ligue1,2021,1995,21,0,0,0.0,0.0,0.3,0,0.1,0.0,0.0
Gauthier Gallon,Troyes,28,Goalkeeper,2790,0,0,2,0,0.0,66.1,0.1,0,6.56,Ligue1,2021,1993,31,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Marc-Aurèle Caillard,Metz,27,Goalkeeper,1540,0,0,1,0,0.0,49.9,0.2,0,6.54,Ligue1,2021,1994,17,2,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Alfred Gomis,Rennes,28,Goalkeeper,2250,0,0,1,0,0.0,72.2,0.2,1,6.54,Ligue1,2021,1993,25,0,0,0.0,0.0,0.1,0,0.0,0.1,0.0
Alexandre Oukidja,Metz,33,Goalkeeper,1877,0,0,2,1,0.0,54.9,0.8,1,6.47,Ligue1,2021,1988,21,0,0,0.0,0.0,0.6,0,0.0,0.0,0.0
Paul Bernardoni,Saint-Etienne,24,Goalkeeper,1710,0,0,0,0,0.0,45.9,0.3,0,6.41,Ligue1,2021,1997,19,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Ouparine Djoco,Clermont Foot,23,Goalkeeper,2113,0,0,1,0,0.0,62.0,0.1,2,6.4,Ligue1,2021,1998,23,1,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Paul Nardi,Lorient,27,Goalkeeper,1980,0,0,1,0,0.0,49.1,0.1,0,6.28,Ligue1,2021,1994,22,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Benoît Costil,Bordeaux,34,Goalkeeper,2250,0,0,1,0,0.0,67.2,0.3,1,6.16,Ligue1,2021,1987,25,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Oliver Baumann,Hoffenheim,26,Goalkeeper,3060,0,0,1,0,0.0,74.6,0.3,2,6.87,Bundesliga,2016,1990,34,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Ralf Fährmann,Schalke 04,28,Goalkeeper,3060,0,0,3,0,0.0,63.0,0.7,2,6.8,Bundesliga,2016,1988,34,0,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Timo Horn,FC Cologne,23,Goalkeeper,1800,0,0,0,0,0.0,57.1,0.4,0,6.8,Bundesliga,2016,1993,20,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Thomas Kessler,FC Cologne,31,Goalkeeper,1170,0,0,1,0,0.0,53.6,0.5,1,6.74,Bundesliga,2016,1985,13,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Roman Bürki,Borussia Dortmund,26,Goalkeeper,2430,0,0,2,0,0.0,74.4,0.3,0,6.67,Bundesliga,2016,1990,27,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Felix Wiedwald,Werder Bremen,26,Goalkeeper,2208,0,0,2,0,0.0,52.1,0.2,1,6.67,Bundesliga,2016,1990,24,1,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Rune Jarstein,Hertha Berlin,32,Goalkeeper,3060,0,0,1,0,0.0,58.6,0.3,1,6.65,Bundesliga,2016,1984,34,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Manuel Neuer,Bayern Munich,30,Goalkeeper,2340,0,0,0,0,0.0,80.9,0.1,0,6.65,Bundesliga,2016,1986,26,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Christian Mathenia,Hamburger SV,24,Goalkeeper,1260,0,0,1,0,0.0,45.7,0.6,0,6.65,Bundesliga,2016,1992,14,0,0,0.1,0.0,0.4,0,0.0,0.1,0.0
Yann Sommer,Borussia M.Gladbach,28,Goalkeeper,3060,0,0,1,0,0.0,74.3,0.2,1,6.65,Bundesliga,2016,1988,34,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Michael Esser,Darmstadt,29,Goalkeeper,2485,0,0,3,0,0.0,55.4,0.4,0,6.6,Bundesliga,2016,1987,28,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Bernd Leno,Bayer Leverkusen,24,Goalkeeper,3060,0,0,0,0,0.0,65.2,0.1,1,6.58,Bundesliga,2016,1992,34,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Koen Casteels,Wolfsburg,24,Goalkeeper,1800,0,0,3,0,0.0,70.2,0.4,1,6.57,Bundesliga,2016,1992,20,0,0,0.0,0.1,0.2,0,0.0,0.1,0.0
Marwin Hitz,Augsburg,29,Goalkeeper,2880,0,0,4,0,0.0,58.4,0.4,0,6.57,Bundesliga,2016,1987,32,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alexander Schwolow,Freiburg,24,Goalkeeper,3060,0,0,1,0,0.0,56.1,0.3,1,6.52,Bundesliga,2016,1992,34,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Jonas Lössl,Mainz 05,27,Goalkeeper,2430,0,0,0,0,0.0,57.3,0.4,0,6.52,Bundesliga,2016,1989,27,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Diego Benaglio,Wolfsburg,33,Goalkeeper,1260,0,0,1,0,0.0,56.5,0.2,0,6.47,Bundesliga,2016,1983,14,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Lukás Hrádecky,Eintracht Frankfurt,27,Goalkeeper,2883,0,0,2,1,0.0,63.4,0.3,0,6.47,Bundesliga,2016,1989,33,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Péter Gulácsi,RasenBallsport Leipzig,26,Goalkeeper,2970,0,0,1,0,0.0,62.7,0.2,0,6.47,Bundesliga,2016,1990,33,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Jaroslav Drobny,Werder Bremen,37,Goalkeeper,849,0,0,0,1,0.0,54.4,0.3,0,6.37,Bundesliga,2016,1979,10,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Martin Hansen,Ingolstadt,27,Goalkeeper,2038,0,0,1,0,0.0,49.1,0.3,0,6.34,Bundesliga,2016,1989,23,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
René Adler,Hamburger SV,31,Goalkeeper,1710,0,1,1,0,0.0,49.2,0.2,1,6.27,Bundesliga,2016,1985,19,0,0,0.1,0.0,0.1,0,0.0,0.0,0.0
Ørjan Nyland,Ingolstadt,26,Goalkeeper,1022,0,0,0,0,0.0,50.9,0.3,0,6.23,Bundesliga,2016,1990,11,1,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Alexander Manninger,Augsburg,36,Goalkeeper,1080,0,0,0,0,0.0,67.8,0.1,0,7.01,Bundesliga,2012,1976,12,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Raphael Schäfer,Nuernberg,34,Goalkeeper,2746,0,0,1,0,0.0,65.1,0.0,3,6.97,Bundesliga,2012,1978,31,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Marc-André ter Stegen,Borussia M.Gladbach,20,Goalkeeper,3047,0,0,2,0,0.0,62.2,0.3,1,6.95,Bundesliga,2012,1992,34,0,0,0.1,0.1,0.3,0,0.0,0.0,0.0
Ron-Robert Zieler,Hannover 96,23,Goalkeeper,3060,0,0,1,0,0.0,56.7,0.1,1,6.94,Bundesliga,2012,1989,34,0,0,0.0,0.0,0.4,0,0.0,0.0,0.0
Wolfgang Hesl,Greuther Fuerth,27,Goalkeeper,1530,0,0,0,0,0.0,58.8,0.2,3,6.92,Bundesliga,2012,1985,17,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Oliver Baumann,Freiburg,22,Goalkeeper,3060,0,0,0,0,0.0,61.5,0.1,1,6.9,Bundesliga,2012,1990,34,0,0,0.0,0.0,0.4,0,0.0,0.0,0.0
Bernd Leno,Bayer Leverkusen,20,Goalkeeper,2880,0,1,2,0,0.0,65.8,0.1,0,6.88,Bundesliga,2012,1992,32,0,0,0.0,0.0,0.1,0,0.0,0.0,0.0
Manuel Neuer,Bayern Munich,26,Goalkeeper,2790,0,0,2,0,0.0,74.9,0.1,0,6.86,Bundesliga,2012,1986,31,0,0,0.0,0.0,0.2,0,0.0,0.0,0.0
Kevin Trapp,Eintracht Frankfurt,22,Goalkeeper,2340,0,0,0,0,0.0,59.1,0.1,2,6.83,Bundesliga,2012,1990,26,0,0,0.0,0.0,0.3,0,0.0,0.0,0.0
René Adler,Hamburger SV,27,Goalkeeper,2880,0,0,5,0,0.0,57.7,0.2,2,6.83,Bundesliga,2012,1985,32,0,0,0.0,0.1,0.2,0,0.0,0.0,0.0
Fabian Giefer,Fortuna Duesseldorf,22,Goalkeeper,3050,0,0,3,0,0.0,55.0,0.1,1,6.8,Bundesliga,2012,1990,34,0,0,0.0,0.0,0.4,0,0.0,0.0,0.0
Diego Benaglio,Wolfsburg,29,Goalkeeper,3060,0,0,1,0,0.0,67.6,0.1,1,6.78,Bundesliga,2012,1983,34,0,0,0.0,0.1,0.3,0,0.0,0.0,0.0
Christian Wetklo,Mainz 05,33,Goalkeeper,2750,0,0,4,1,0.0,58.2,0.1,1,6.77,Bundesliga,2012,1979,31,0,0,0.0,0.1,0.3,0,0.0,0.0,0.0
Sven Ulreich,VfB Stuttgart,24,Goalkeeper,3060,0,0,2,0,0.0,56.7,0.0,1,6.69,Bundesliga,2012,1988,34,0,0,0.0,0.0,0.3,0,0.0,0.0,0.0
Lars Unnerstall,Schalke 04,22,Goalkeeper,1170,0,0,1,0,0.0,59.5,0.0,0,6.62,Bundesliga,2012,1990,13,0,0,0.1,0.0,0.2,0,0.0,0.0,0.0
Max Grün,Greuther Fuerth,26,Goalkeeper,1530,0,0,0,0,0.0,50.3,0.1,0,6.6,Bundesliga,2012,1986,17,0,0,0.1,0.0,0.2,0,0.0,0.1,0.0
